Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
6/10/2022,3900.86,6/17/2022,30.4,6/17/2022,31.13,6/17/2022,32.36,6/17/2022,32.81,6/17/2022,32.47
6/13/2022,3749.63,6/21/2022,30.38,6/21/2022,30.19,6/21/2022,31.25,6/21/2022,31.86,6/21/2022,31.59
6/14/2022,3735.48,6/22/2022,28.3,6/22/2022,28.95,6/22/2022,30.24,6/22/2022,31.18,6/22/2022,31.13
6/15/2022,3789.99,6/23/2022,28.29,6/23/2022,29.05,6/23/2022,30.19,6/23/2022,31.13,6/23/2022,31.02
6/16/2022,3666.77,6/24/2022,26.04,6/24/2022,27.23,6/24/2022,28.95,6/24/2022,30.16,6/24/2022,30.56
6/17/2022,3674.84,6/27/2022,25.81,6/27/2022,26.95,6/27/2022,28.18,6/27/2022,29.61,6/27/2022,30.1
6/21/2022,3764.79,6/28/2022,27.18,6/28/2022,28.36,6/28/2022,29.15,6/28/2022,30.38,6/28/2022,30.59
6/22/2022,3759.89,6/29/2022,26.56,6/29/2022,28.16,6/29/2022,29,6/29/2022,30.27,6/29/2022,30.65
6/23/2022,3795.73,6/30/2022,26.86,6/30/2022,28.71,6/30/2022,29.71,6/30/2022,30.85,6/30/2022,31.1
6/24/2022,3911.74,7/1/2022,23.56,7/1/2022,26.7,7/1/2022,28.52,7/1/2022,29.93,7/1/2022,30.41
6/27/2022,3900.11,7/5/2022,27.34,7/5/2022,27.54,7/5/2022,28.9,7/5/2022,30.01,7/5/2022,30.08
6/28/2022,3821.55,7/6/2022,25.95,7/6/2022,26.73,7/6/2022,28.39,7/6/2022,29.62,7/6/2022,29.97
6/29/2022,3818.83,7/7/2022,24.79,7/7/2022,26.08,7/7/2022,28.03,7/7/2022,29.37,7/7/2022,29.8
6/30/2022,3785.38,7/8/2022,21.91,7/8/2022,24.64,7/8/2022,27.3,7/8/2022,28.89,7/8/2022,29.54
7/1/2022,3825.33,7/11/2022,24.46,7/11/2022,26.17,7/11/2022,28.25,7/11/2022,29.57,7/11/2022,30.2
7/5/2022,3831.39,7/12/2022,27.13,7/12/2022,27.29,7/12/2022,28.82,7/12/2022,30.04,7/12/2022,30.66
7/6/2022,3845.08,7/13/2022,25.94,7/13/2022,26.82,7/13/2022,28.56,7/13/2022,29.98,7/13/2022,30.9
7/7/2022,3902.62,7/14/2022,25.22,7/14/2022,26.4,7/14/2022,28.61,7/14/2022,30.06,7/14/2022,31.11
7/8/2022,3899.38,7/15/2022,22.14,7/15/2022,24.23,7/15/2022,27.08,7/15/2022,28.96,7/15/2022,30.53
7/11/2022,3854.43,7/18/2022,25.6,7/18/2022,25.3,7/18/2022,27.82,7/18/2022,29.53,7/18/2022,30.92
7/12/2022,3818.8,7/19/2022,26.2,7/19/2022,24.5,7/19/2022,27.31,7/19/2022,29.01,7/19/2022,30.33
7/13/2022,3801.78,7/20/2022,25.18,7/20/2022,23.88,7/20/2022,26.7,7/20/2022,28.53,7/20/2022,30.08
7/14/2022,3790.38,7/21/2022,23.44,7/21/2022,23.11,7/21/2022,26.22,7/21/2022,28.1,7/21/2022,29.88
7/15/2022,3863.16,7/22/2022,22.09,7/22/2022,23.03,7/22/2022,25.97,7/22/2022,28.03,7/22/2022,29.9
7/18/2022,3830.85,7/25/2022,23.09,7/25/2022,23.36,7/25/2022,25.8,7/25/2022,27.86,7/25/2022,29.74
7/19/2022,3936.69,7/26/2022,24.95,7/26/2022,24.69,7/26/2022,26.42,7/26/2022,28.31,7/26/2022,30.02
7/20/2022,3959.9,7/27/2022,22.14,7/27/2022,23.24,7/27/2022,25.31,7/27/2022,27.41,7/27/2022,29.53
7/21/2022,3998.95,7/28/2022,20.81,7/28/2022,22.33,7/28/2022,24.33,7/28/2022,26.65,7/28/2022,28.79
7/22/2022,3961.63,7/29/2022,18.57,7/29/2022,21.33,7/29/2022,23.79,7/29/2022,26.22,7/29/2022,28.54
7/25/2022,3966.84,8/1/2022,21.94,8/1/2022,22.84,8/1/2022,24.86,8/1/2022,26.88,8/1/2022,28.76
7/26/2022,3921.05,8/2/2022,23.25,8/2/2022,23.93,8/2/2022,25.66,8/2/2022,27.6,8/2/2022,29.19
7/27/2022,4023.61,8/3/2022,20.56,8/3/2022,21.95,8/3/2022,24.37,8/3/2022,26.55,8/3/2022,28.49
7/28/2022,4072.43,8/4/2022,19.69,8/4/2022,21.44,8/4/2022,24.32,8/4/2022,26.6,8/4/2022,28.44
7/29/2022,4130.29,8/5/2022,19.32,8/5/2022,21.15,8/5/2022,24.18,8/5/2022,26.52,8/5/2022,28.45
8/1/2022,4118.63,8/8/2022,19.93,8/8/2022,21.29,8/8/2022,24.48,8/8/2022,26.75,8/8/2022,28.56
8/2/2022,4091.19,8/9/2022,20.81,8/9/2022,21.77,8/9/2022,24.69,8/9/2022,26.84,8/9/2022,28.62
8/3/2022,4155.17,8/10/2022,17.59,8/10/2022,19.74,8/10/2022,23.46,8/10/2022,25.89,8/10/2022,27.82
8/4/2022,4151.94,8/11/2022,18.03,8/11/2022,20.2,8/11/2022,23.71,8/11/2022,26.09,8/11/2022,27.97
8/5/2022,4145.19,8/12/2022,16.78,8/12/2022,19.53,8/12/2022,23.31,8/12/2022,25.74,8/12/2022,27.7
8/8/2022,4140.06,8/15/2022,18.54,8/15/2022,19.95,8/15/2022,23.32,8/15/2022,25.7,8/15/2022,27.64
8/9/2022,4122.47,8/16/2022,18.6,8/16/2022,19.69,8/16/2022,23.32,8/16/2022,25.61,8/16/2022,27.58
8/10/2022,4210.24,8/17/2022,18.64,8/17/2022,19.9,8/17/2022,23.6,8/17/2022,26.05,8/17/2022,27.94
8/11/2022,4207.27,8/18/2022,17.67,8/18/2022,19.56,8/18/2022,23.39,8/18/2022,25.88,8/18/2022,27.84
8/12/2022,4280.15,8/19/2022,18.24,8/19/2022,20.6,8/19/2022,24.32,8/19/2022,26.67,8/19/2022,28.36
8/15/2022,4297.14,8/22/2022,22.85,8/22/2022,23.8,8/22/2022,26,8/22/2022,27.83,8/22/2022,29.08
8/16/2022,4305.2,8/23/2022,23.35,8/23/2022,24.11,8/23/2022,25.92,8/23/2022,27.81,8/23/2022,28.85
8/17/2022,4274.04,8/24/2022,21.2,8/24/2022,22.82,8/24/2022,24.89,8/24/2022,27.04,8/24/2022,28.46
8/18/2022,4283.74,8/25/2022,20.34,8/25/2022,21.78,8/25/2022,24.13,8/25/2022,26.52,8/25/2022,28.21
8/19/2022,4228.48,8/26/2022,23.9,8/26/2022,25.56,8/26/2022,26.56,8/26/2022,28.28,8/26/2022,29.47
8/22/2022,4137.99,8/29/2022,24.76,8/29/2022,26.21,8/29/2022,26.82,8/29/2022,28.5,8/29/2022,29.32
8/23/2022,4128.73,8/30/2022,24.41,8/30/2022,26.21,8/30/2022,26.91,8/30/2022,28.45,8/30/2022,29.31
8/24/2022,4140.77,8/31/2022,23.69,8/31/2022,25.87,8/31/2022,26.65,8/31/2022,28.37,8/31/2022,29.26
8/25/2022,4199.12,9/1/2022,23.76,9/1/2022,25.56,9/1/2022,26.43,9/1/2022,28.16,9/1/2022,29.17
8/26/2022,4057.66,9/2/2022,22.97,9/2/2022,25.47,9/2/2022,26.48,9/2/2022,28.11,9/2/2022,29.15
8/29/2022,4030.61,9/6/2022,26.99,9/6/2022,26.91,9/6/2022,27.59,9/6/2022,28.89,9/6/2022,29.45
8/30/2022,3986.16,9/7/2022,24.05,9/7/2022,24.64,9/7/2022,26.1,9/7/2022,27.72,9/7/2022,28.75
8/31/2022,3955,9/8/2022,22.84,9/8/2022,23.61,9/8/2022,25.52,9/8/2022,27.29,9/8/2022,28.45
9/1/2022,3966.85,9/9/2022,21.71,9/9/2022,22.79,9/9/2022,25.14,9/9/2022,27.07,9/9/2022,28.29
9/2/2022,3924.26,9/12/2022,25.26,9/12/2022,23.87,9/12/2022,25.37,9/12/2022,26.84,9/12/2022,28.08
9/6/2022,3908.19,9/13/2022,29.14,9/13/2022,27.27,9/13/2022,27.95,9/13/2022,29.04,9/13/2022,29.69
9/7/2022,3979.87,9/14/2022,27.28,9/14/2022,26.16,9/14/2022,27.46,9/14/2022,28.66,9/14/2022,29.41
9/8/2022,4006.18,9/15/2022,27.11,9/15/2022,26.27,9/15/2022,27.6,9/15/2022,28.81,9/15/2022,29.47
9/9/2022,4067.36,9/16/2022,27.06,9/16/2022,26.3,9/16/2022,27.63,9/16/2022,28.85,9/16/2022,29.52
9/12/2022,4110.41,9/19/2022,27.78,9/19/2022,25.76,9/19/2022,27.01,9/19/2022,28.33,9/19/2022,29.13
9/13/2022,3932.69,9/20/2022,30.39,9/20/2022,27.16,9/20/2022,27.88,9/20/2022,28.98,9/20/2022,29.57
9/14/2022,3946.01,9/21/2022,30.34,9/21/2022,27.99,9/21/2022,28.76,9/21/2022,29.66,9/21/2022,30
9/15/2022,3901.35,9/22/2022,27.67,9/22/2022,27.35,9/22/2022,28.22,9/22/2022,29.34,9/22/2022,29.75
9/16/2022,3873.33,9/23/2022,30.25,9/23/2022,29.92,9/23/2022,30.32,9/23/2022,30.92,9/23/2022,30.83
9/19/2022,3899.89,9/26/2022,34.14,9/26/2022,32.26,9/26/2022,31.77,9/26/2022,32.12,9/26/2022,31.73
9/20/2022,3855.93,9/27/2022,33.49,9/27/2022,32.6,9/27/2022,32.12,9/27/2022,32.45,9/27/2022,32.22
9/21/2022,3789.93,9/28/2022,31.16,9/28/2022,30.18,9/28/2022,30.58,9/28/2022,31.45,9/28/2022,31.57
9/22/2022,3757.99,9/29/2022,32.67,9/29/2022,31.84,9/29/2022,31.74,9/29/2022,32.32,9/29/2022,32.12
9/23/2022,3693.23,9/30/2022,31.19,9/30/2022,31.62,9/30/2022,31.86,9/30/2022,32.48,9/30/2022,32.08
9/26/2022,3655.04,10/3/2022,30.65,10/3/2022,30.1,10/3/2022,30.69,10/3/2022,31.46,10/3/2022,31.38
9/27/2022,3647.29,10/4/2022,29.82,10/4/2022,29.07,10/4/2022,29.67,10/4/2022,30.6,10/4/2022,30.77
9/28/2022,3719.04,10/5/2022,28.81,10/5/2022,28.55,10/5/2022,29.43,10/5/2022,30.63,10/5/2022,30.89
9/29/2022,3640.47,10/6/2022,31.3,10/6/2022,30.52,10/6/2022,30.79,10/6/2022,31.66,10/6/2022,31.6
9/30/2022,3585.62,10/7/2022,30.55,10/7/2022,31.36,10/7/2022,32.1,10/7/2022,32.77,10/7/2022,32.58
10/3/2022,3678.43,10/10/2022,32.22,10/10/2022,32.45,10/10/2022,32.73,10/10/2022,33.17,10/10/2022,32.81
10/4/2022,3790.93,10/11/2022,34.66,10/11/2022,33.63,10/11/2022,33.36,10/11/2022,33.76,10/11/2022,33.14
10/5/2022,3783.28,10/12/2022,34.61,10/12/2022,33.57,10/12/2022,33.13,10/12/2022,33.44,10/12/2022,33.04
10/6/2022,3744.52,10/13/2022,31.51,10/13/2022,31.94,10/13/2022,31.8,10/13/2022,32.33,10/13/2022,32.24
10/7/2022,3639.66,10/14/2022,29.67,10/14/2022,32.02,10/14/2022,32.45,10/14/2022,33.09,10/14/2022,32.81
10/10/2022,3612.39,10/17/2022,30.6,10/17/2022,31.37,10/17/2022,31.74,10/17/2022,32.44,10/17/2022,32.14
10/11/2022,3588.84,10/18/2022,28.99,10/18/2022,30.5,10/18/2022,30.98,10/18/2022,31.77,10/18/2022,31.79
10/12/2022,3577.03,10/19/2022,28.67,10/19/2022,30.76,10/19/2022,31.35,10/19/2022,32.13,10/19/2022,32.08
10/13/2022,3669.91,10/20/2022,27.87,10/20/2022,29.98,10/20/2022,30.81,10/20/2022,31.76,10/20/2022,31.96
10/14/2022,3583.07,10/21/2022,28.46,10/21/2022,29.69,10/21/2022,30.47,10/21/2022,31.49,10/21/2022,31.71
10/17/2022,3677.95,10/24/2022,31.66,10/24/2022,29.85,10/24/2022,30.33,10/24/2022,31.33,10/24/2022,31.64
10/18/2022,3719.98,10/25/2022,30.67,10/25/2022,28.46,10/25/2022,29.29,10/25/2022,30.54,10/25/2022,31
10/19/2022,3695.16,10/26/2022,29.32,10/26/2022,27.28,10/26/2022,28.46,10/26/2022,29.96,10/26/2022,30.68
10/20/2022,3665.78,10/27/2022,29.77,10/27/2022,27.39,10/27/2022,28.28,10/27/2022,29.78,10/27/2022,30.58
10/21/2022,3752.75,10/28/2022,27.81,10/28/2022,25.75,10/28/2022,26.9,10/28/2022,28.53,10/28/2022,29.57
10/24/2022,3797.34,10/31/2022,29.8,10/31/2022,25.88,10/31/2022,26.92,10/31/2022,28.58,10/31/2022,29.73
10/25/2022,3859.11,11/1/2022,30.51,11/1/2022,25.81,11/1/2022,26.69,11/1/2022,28.25,11/1/2022,29.38
10/26/2022,3830.6,11/2/2022,29.37,11/2/2022,25.86,11/2/2022,27.22,11/2/2022,28.72,11/2/2022,29.74
10/27/2022,3807.3,11/3/2022,28.4,11/3/2022,25.3,11/3/2022,26.7,11/3/2022,28.22,11/3/2022,29.33
10/28/2022,3901.06,11/4/2022,27.04,11/4/2022,24.55,11/4/2022,26.39,11/4/2022,27.99,11/4/2022,29.16
10/31/2022,3871.98,11/7/2022,27.16,11/7/2022,24.35,11/7/2022,26.26,11/7/2022,27.85,11/7/2022,29.03
11/1/2022,3856.1,11/8/2022,28.7,11/8/2022,25.54,11/8/2022,27.1,11/8/2022,28.48,11/8/2022,29.6
11/2/2022,3759.69,11/9/2022,28.9,11/9/2022,26.09,11/9/2022,27.91,11/9/2022,29.26,11/9/2022,30.14
11/3/2022,3719.89,11/10/2022,24.46,11/10/2022,23.53,11/10/2022,26.18,11/10/2022,27.76,11/10/2022,31.29
11/4/2022,3770.55,11/11/2022,21.31,11/11/2022,22.52,11/11/2022,25.74,11/11/2022,27.74,11/11/2022,29.07
11/7/2022,3806.8,11/14/2022,21.19,11/14/2022,23.73,11/14/2022,26.13,11/14/2022,28.15,11/14/2022,29.42
11/8/2022,3828.11,11/15/2022,21.8,11/15/2022,24.54,11/15/2022,26.59,11/15/2022,28.52,11/15/2022,29.42
11/9/2022,3748.57,11/16/2022,19.67,11/16/2022,24.11,11/16/2022,26.03,11/16/2022,28.06,11/16/2022,29.19
11/10/2022,3956.37,11/17/2022,19.74,11/17/2022,23.93,11/17/2022,25.83,11/17/2022,27.92,11/17/2022,29.1
11/11/2022,3992.93,11/18/2022,18.34,11/18/2022,23.12,11/18/2022,25.33,11/18/2022,27.61,11/18/2022,28.88
11/14/2022,3957.25,11/21/2022,19.51,11/21/2022,22.36,11/21/2022,24.72,11/21/2022,27.16,11/21/2022,28.52
11/15/2022,3991.73,11/22/2022,19.03,11/22/2022,21.29,11/22/2022,23.83,11/22/2022,26.39,11/22/2022,27.97
11/16/2022,3958.79,11/23/2022,16.91,11/23/2022,20.35,11/23/2022,23.38,11/23/2022,26.1,11/23/2022,27.72
11/17/2022,3946.56,11/25/2022,17.06,11/25/2022,20.5,11/25/2022,23.59,11/25/2022,26.32,11/25/2022,27.92
11/18/2022,3965.34,11/28/2022,20.07,11/28/2022,22.21,11/28/2022,24.9,11/28/2022,27.39,11/28/2022,28.72
11/21/2022,3949.94,11/29/2022,20.39,11/29/2022,21.89,11/29/2022,24.65,11/29/2022,27.22,11/29/2022,28.65
11/22/2022,4003.58,11/30/2022,18.87,11/30/2022,20.58,11/30/2022,23.53,11/30/2022,26.2,11/30/2022,27.69
11/23/2022,4027.26,12/1/2022,18.38,12/1/2022,19.84,12/1/2022,23.31,12/1/2022,25.97,12/1/2022,27.51
11/25/2022,4026.12,12/2/2022,17.95,12/2/2022,19.06,12/2/2022,22.96,12/2/2022,25.72,12/2/2022,27.35
11/28/2022,3963.94,12/5/2022,23.81,12/5/2022,20.75,12/5/2022,23.89,12/5/2022,26.2,12/5/2022,27.33
11/29/2022,3957.63,12/6/2022,27.08,12/6/2022,22.17,12/6/2022,24.72,12/6/2022,26.74,12/6/2022,27.67
11/30/2022,4080.11,12/7/2022,28.07,12/7/2022,22.68,12/7/2022,25.18,12/7/2022,27.08,12/7/2022,27.99
12/1/2022,4076.57,12/8/2022,26.74,12/8/2022,22.29,12/8/2022,24.73,12/8/2022,26.73,12/8/2022,27.71
12/2/2022,4071.7,12/9/2022,26.48,12/9/2022,22.83,12/9/2022,25.21,12/9/2022,27.08,12/9/2022,28
12/5/2022,3998.84,12/12/2022,29.54,12/12/2022,25,12/12/2022,25.67,12/12/2022,27.2,12/12/2022,28.06
12/6/2022,3941.26,12/13/2022,23.7,12/13/2022,22.55,12/13/2022,24.29,12/13/2022,26.26,12/13/2022,27.85
12/7/2022,3933.92,12/14/2022,20.2,12/14/2022,21.14,12/14/2022,23.46,12/14/2022,25.78,12/14/2022,27.51
12/8/2022,3963.51,12/15/2022,21.73,12/15/2022,22.83,12/15/2022,25.08,12/15/2022,27.22,12/15/2022,28.57
12/9/2022,3934.38,12/16/2022,20.51,12/16/2022,22.62,12/16/2022,25.15,12/16/2022,27.28,12/16/2022,28.55
12/12/2022,3990.56,12/19/2022,20.83,12/19/2022,22.42,12/19/2022,25.08,12/19/2022,27.11,12/19/2022,28.38
12/13/2022,4019.65,12/20/2022,19.78,12/20/2022,21.48,12/20/2022,24.4,12/20/2022,26.69,12/20/2022,27.85
12/14/2022,3995.32,12/21/2022,17.58,12/21/2022,20.07,12/21/2022,23.35,12/21/2022,25.74,12/21/2022,27.13
12/15/2022,3895.75,12/22/2022,19.84,12/22/2022,21.97,12/22/2022,24.78,12/22/2022,26.77,12/22/2022,27.83
12/16/2022,3852.36,12/23/2022,17.49,12/23/2022,20.87,12/23/2022,24.13,12/23/2022,26.16,12/23/2022,27.34
12/19/2022,3817.66,12/27/2022,19.77,12/27/2022,21.65,12/27/2022,24.43,12/27/2022,26.3,12/27/2022,27.38
12/20/2022,3821.62,12/28/2022,20.88,12/28/2022,22.14,12/28/2022,24.58,12/28/2022,26.44,12/28/2022,27.5
12/21/2022,3878.44,12/29/2022,20.49,12/29/2022,21.44,12/29/2022,23.95,12/29/2022,25.99,12/29/2022,27.02
12/22/2022,3822.39,12/30/2022,21.14,12/30/2022,21.67,12/30/2022,24.29,12/30/2022,26.2,12/30/2022,27.3
12/23/2022,3844.82,1/3/2023,25.08,1/3/2023,22.9,1/3/2023,24.58,1/3/2023,26.24,1/3/2023,27.53
12/27/2022,3829.25,1/4/2023,23.92,1/4/2023,22.01,1/4/2023,23.81,1/4/2023,25.55,1/4/2023,26.82
12/28/2022,3783.22,1/5/2023,24.54,1/5/2023,22.46,1/5/2023,24.07,1/5/2023,25.65,1/5/2023,26.87
12/29/2022,3849.28,1/6/2023,21.57,1/6/2023,21.13,1/6/2023,23.18,1/6/2023,24.77,1/6/2023,26.16
12/30/2022,3839.5,1/9/2023,23.04,1/9/2023,21.97,1/9/2023,23.74,1/9/2023,25.12,1/9/2023,26.46
1/3/2023,3824.14,1/10/2023,21.5,1/10/2023,20.58,1/10/2023,22.74,1/10/2023,24.23,1/10/2023,25.56
1/4/2023,3852.97,1/11/2023,22.41,1/11/2023,21.09,1/11/2023,22.74,1/11/2023,24.19,1/11/2023,25.42
1/5/2023,3808.1,1/12/2023,16.46,1/12/2023,18.83,1/12/2023,21.58,1/12/2023,23.49,1/12/2023,25.04
1/6/2023,3895.08,1/13/2023,14.82,1/13/2023,18.35,1/13/2023,21.14,1/13/2023,23.02,1/13/2023,24.41
1/9/2023,3892.09,,,,,,,,,,
1/10/2023,3919.25,,,,,,,,,,
1/11/2023,3969.61,,,,,,,,,,
1/12/2023,3983.17,,,,,,,,,,
1/13/2023,3999.09,,,,,,,,,,
